Date,Open,High,Low,Close
06/12/2013,"1,629.94","1,637.71","1,610.92","1,612.52"
06/11/2013,"1,638.64","1,640.13","1,622.92","1,626.13"
06/10/2013,"1,644.67","1,648.69","1,639.26","1,642.81"
06/07/2013,"1,625.27","1,644.40","1,625.27","1,643.38"
06/06/2013,"1,609.29","1,622.56","1,598.23","1,622.56"
06/05/2013,"1,629.05","1,629.31","1,607.09","1,608.90"
06/04/2013,"1,640.73","1,646.53","1,623.62","1,631.38"
06/03/2013,"1,631.71","1,640.42","1,622.72","1,640.42"
05/31/2013,"1,652.13","1,658.99","1,630.74","1,630.74"
05/30/2013,"1,649.14","1,661.91","1,648.61","1,654.41"
05/29/2013,"1,656.57","1,656.57","1,640.05","1,648.36"
05/28/2013,"1,652.63","1,674.21","1,652.63","1,660.06"
05/24/2013,"1,646.67","1,649.78","1,636.88","1,649.60"
05/23/2013,"1,651.62","1,655.50","1,635.53","1,650.51"
05/22/2013,"1,669.39","1,687.18","1,648.86","1,655.35"
05/21/2013,"1,666.20","1,674.93","1,662.67","1,669.16"
05/20/2013,"1,665.71","1,672.84","1,663.52","1,666.29"
05/17/2013,"1,652.45","1,667.47","1,652.45","1,667.47"
05/16/2013,"1,658.07","1,660.51","1,648.60","1,650.47"
05/15/2013,"1,649.13","1,661.49","1,646.68","1,658.78"
05/14/2013,"1,633.75","1,651.10","1,633.75","1,650.34"
05/13/2013,"1,632.10","1,636.00","1,626.74","1,633.77"
05/10/2013,"1,626.69","1,633.70","1,623.71","1,633.70"
05/09/2013,"1,632.69","1,635.01","1,623.09","1,626.67"
05/08/2013,"1,625.95","1,632.78","1,622.70","1,632.69"
05/07/2013,"1,617.55","1,626.03","1,616.64","1,625.96"
05/06/2013,"1,614.40","1,619.77","1,614.21","1,617.50"
05/03/2013,"1,597.60","1,618.46","1,597.60","1,614.42"
05/02/2013,"1,582.77","1,598.60","1,582.77","1,597.59"
05/01/2013,"1,597.55","1,597.55","1,581.28","1,582.70"
04/30/2013,"1,593.58","1,597.57","1,586.50","1,597.57"
04/29/2013,"1,582.34","1,596.65","1,582.34","1,593.61"
04/26/2013,"1,585.16","1,585.78","1,577.56","1,582.24"
04/25/2013,"1,578.93","1,592.64","1,578.93","1,585.16"
04/24/2013,"1,578.78","1,583.00","1,575.80","1,578.79"
04/23/2013,"1,562.50","1,579.58","1,562.50","1,578.78"
04/22/2013,"1,555.25","1,565.55","1,548.19","1,562.50"
04/19/2013,"1,541.61","1,555.89","1,539.40","1,555.25"
04/18/2013,"1,552.03","1,554.38","1,536.03","1,541.61"
04/17/2013,"1,574.57","1,574.57","1,543.69","1,552.01"
04/16/2013,"1,552.36","1,575.35","1,552.36","1,574.57"
04/15/2013,"1,588.84","1,588.84","1,552.28","1,552.36"
04/12/2013,"1,593.30","1,593.30","1,579.97","1,588.85"
04/11/2013,"1,587.73","1,597.35","1,586.17","1,593.37"
04/10/2013,"1,568.61","1,589.07","1,568.61","1,587.73"
04/09/2013,"1,563.11","1,573.89","1,560.92","1,568.61"
04/08/2013,"1,553.26","1,563.07","1,548.63","1,563.07"
04/05/2013,"1,559.98","1,559.98","1,539.50","1,553.28"
04/04/2013,"1,553.69","1,562.60","1,552.52","1,559.98"
04/03/2013,"1,570.25","1,571.47","1,549.80","1,553.69"
04/02/2013,"1,562.17","1,573.66","1,562.17","1,570.25"
04/01/2013,"1,569.18","1,570.57","1,558.47","1,562.17"
03/28/2013,"1,562.86","1,570.28","1,561.08","1,569.19"
03/27/2013,"1,563.75","1,564.07","1,551.90","1,562.85"
03/26/2013,"1,551.69","1,563.95","1,551.69","1,563.77"
03/25/2013,"1,556.89","1,564.91","1,546.22","1,551.69"
03/22/2013,"1,545.90","1,557.74","1,545.90","1,556.89"
03/21/2013,"1,558.71","1,558.71","1,543.55","1,545.80"
03/20/2013,"1,548.34","1,561.56","1,548.34","1,558.71"
03/19/2013,"1,552.10","1,557.25","1,538.57","1,548.34"
03/18/2013,"1,560.70","1,560.70","1,545.13","1,552.10"
03/15/2013,"1,563.21","1,563.62","1,555.74","1,560.70"
03/14/2013,"1,554.52","1,563.32","1,554.52","1,563.23"
03/13/2013,"1,552.48","1,556.39","1,548.25","1,554.52"
03/12/2013,"1,556.22","1,556.77","1,548.24","1,552.48"
03/11/2013,"1,551.15","1,556.27","1,547.36","1,556.22"
03/08/2013,"1,544.26","1,552.48","1,542.94","1,551.18"
03/07/2013,"1,541.46","1,545.78","1,541.46","1,544.26"
03/06/2013,"1,539.79","1,545.25","1,538.11","1,541.46"
03/05/2013,"1,525.20","1,543.47","1,525.20","1,539.79"
03/04/2013,"1,518.20","1,525.27","1,512.29","1,525.20"
03/01/2013,"1,514.68","1,519.99","1,501.48","1,518.20"
02/28/2013,"1,515.99","1,525.34","1,514.46","1,514.68"
02/27/2013,"1,496.94","1,520.08","1,494.88","1,515.99"
02/26/2013,"1,487.85","1,498.99","1,485.01","1,496.94"
02/25/2013,"1,515.60","1,525.84","1,487.85","1,487.85"
02/22/2013,"1,502.42","1,515.64","1,502.42","1,515.60"
02/21/2013,"1,511.95","1,511.95","1,497.29","1,502.42"
02/20/2013,"1,530.94","1,530.94","1,511.41","1,511.95"
02/19/2013,"1,519.79","1,530.94","1,519.79","1,530.94"
02/15/2013,"1,521.38","1,524.24","1,514.14","1,519.79"
02/14/2013,"1,520.33","1,523.14","1,514.02","1,521.38"
02/13/2013,"1,519.43","1,524.69","1,515.93","1,520.33"
02/12/2013,"1,517.01","1,522.29","1,515.61","1,519.43"
02/11/2013,"1,517.93","1,518.31","1,513.61","1,517.01"
02/08/2013,"1,509.39","1,518.31","1,509.39","1,517.93"
02/07/2013,"1,512.12","1,512.90","1,498.49","1,509.39"
02/06/2013,"1,511.29","1,512.53","1,504.71","1,512.12"
02/05/2013,"1,495.71","1,514.96","1,495.71","1,511.29"
02/04/2013,"1,513.17","1,513.17","1,495.02","1,495.71"
02/01/2013,"1,498.11","1,514.41","1,498.11","1,513.17"
01/31/2013,"1,501.96","1,504.19","1,496.76","1,498.11"
01/30/2013,"1,507.84","1,509.94","1,500.11","1,501.96"
01/29/2013,"1,500.18","1,509.35","1,498.09","1,507.84"
01/28/2013,"1,502.96","1,503.23","1,496.33","1,500.18"
01/25/2013,"1,494.82","1,503.26","1,494.82","1,502.96"
01/24/2013,"1,494.81","1,502.27","1,489.46","1,494.82"
01/23/2013,"1,492.56","1,496.13","1,489.90","1,494.81"
01/22/2013,"1,485.98","1,492.56","1,481.16","1,492.56"
01/18/2013,"1,480.95","1,485.98","1,475.81","1,485.98"
01/17/2013,"1,472.63","1,485.16","1,472.63","1,480.94"
01/16/2013,"1,472.33","1,473.96","1,467.60","1,472.63"
01/15/2013,"1,470.67","1,473.31","1,463.76","1,472.34"
01/14/2013,"1,472.05","1,472.05","1,465.69","1,470.68"
01/11/2013,"1,472.12","1,472.75","1,467.58","1,472.05"
01/10/2013,"1,461.02","1,472.30","1,461.02","1,472.12"
01/09/2013,"1,457.15","1,464.73","1,457.15","1,461.02"
01/08/2013,"1,461.89","1,461.89","1,451.64","1,457.15"
01/07/2013,"1,466.47","1,466.47","1,456.62","1,461.89"
01/04/2013,"1,459.37","1,467.94","1,458.99","1,466.47"
01/03/2013,"1,462.42","1,465.47","1,455.53","1,459.37"
01/02/2013,"1,426.19","1,462.43","1,426.19","1,462.42"
12/31/2012,"1,402.43","1,426.74","1,398.11","1,426.19"
12/28/2012,"1,418.10","1,418.10","1,401.58","1,402.43"
12/27/2012,"1,419.83","1,422.80","1,401.80","1,418.10"
12/26/2012,"1,426.66","1,429.42","1,416.43","1,419.83"
12/24/2012,"1,430.15","1,430.15","1,424.66","1,426.66"
12/21/2012,"1,443.67","1,443.67","1,422.58","1,430.15"
12/20/2012,"1,435.81","1,443.70","1,432.82","1,443.69"
12/19/2012,"1,446.79","1,447.75","1,435.80","1,435.81"
12/18/2012,"1,430.47","1,448.00","1,430.47","1,446.79"
12/17/2012,"1,413.54","1,430.67","1,413.54","1,430.36"
12/14/2012,"1,419.45","1,419.45","1,411.88","1,413.58"
12/13/2012,"1,428.48","1,431.36","1,416.00","1,419.45"
12/12/2012,"1,427.84","1,438.59","1,426.76","1,428.48"
12/11/2012,"1,418.55","1,434.27","1,418.55","1,427.84"
12/10/2012,"1,418.07","1,421.64","1,415.64","1,418.55"
12/07/2012,"1,413.95","1,420.34","1,410.90","1,418.07"
12/06/2012,"1,409.43","1,413.95","1,405.93","1,413.94"
12/05/2012,"1,407.05","1,415.56","1,398.23","1,409.28"
12/04/2012,"1,409.46","1,413.14","1,403.65","1,407.05"
12/03/2012,"1,416.34","1,423.73","1,408.46","1,409.46"
11/30/2012,"1,415.95","1,418.86","1,411.63","1,416.18"
11/29/2012,"1,409.96","1,419.70","1,409.04","1,415.95"
11/28/2012,"1,398.77","1,410.31","1,385.43","1,409.93"
11/27/2012,"1,406.29","1,409.01","1,398.03","1,398.94"
11/26/2012,"1,409.15","1,409.15","1,397.68","1,406.29"
11/23/2012,"1,391.03","1,409.16","1,391.03","1,409.15"
11/21/2012,"1,387.79","1,391.25","1,386.39","1,391.03"
11/20/2012,"1,386.82","1,389.77","1,377.04","1,387.81"
11/19/2012,"1,359.88","1,386.89","1,359.88","1,386.89"
11/16/2012,"1,353.36","1,362.03","1,343.35","1,359.88"
11/15/2012,"1,355.41","1,360.62","1,348.05","1,353.33"
11/14/2012,"1,374.64","1,380.13","1,352.50","1,355.49"
11/13/2012,"1,380.03","1,388.81","1,371.39","1,374.53"
11/12/2012,"1,379.86","1,384.87","1,377.19","1,380.03"
11/09/2012,"1,377.55","1,391.39","1,373.03","1,379.85"
11/08/2012,"1,394.53","1,401.23","1,377.51","1,377.51"
11/07/2012,"1,428.27","1,428.27","1,388.14","1,394.53"
11/06/2012,"1,417.26","1,433.38","1,417.26","1,428.39"
11/05/2012,"1,414.02","1,419.90","1,408.13","1,417.26"
11/02/2012,"1,427.59","1,434.27","1,412.91","1,414.20"
11/01/2012,"1,410.99","1,427.59","1,427.59","1,427.59"
10/31/2012,"1,410.99","1,418.76","1,405.95","1,412.16"
10/26/2012,"1,412.97","1,417.09","1,403.28","1,411.94"
10/25/2012,"1,409.74","1,421.12","1,405.14","1,412.97"
10/24/2012,"1,413.20","1,420.04","1,407.10","1,408.75"
10/23/2012,"1,433.74","1,433.74","1,407.56","1,413.11"
10/22/2012,"1,433.21","1,435.46","1,422.06","1,433.82"
10/19/2012,"1,457.34","1,457.34","1,429.85","1,433.19"
10/18/2012,"1,460.94","1,464.02","1,452.63","1,457.34"
10/17/2012,"1,454.22","1,462.20","1,453.35","1,460.91"
10/16/2012,"1,440.31","1,455.51","1,440.31","1,454.92"
10/15/2012,"1,428.75","1,441.31","1,427.24","1,440.13"
10/12/2012,"1,432.84","1,438.43","1,425.53","1,428.59"
10/11/2012,"1,432.82","1,443.90","1,432.82","1,432.84"
10/10/2012,"1,441.48","1,442.52","1,430.64","1,432.56"
10/09/2012,"1,455.90","1,455.90","1,441.18","1,441.48"
10/08/2012,"1,460.93","1,460.93","1,453.10","1,455.88"
10/05/2012,"1,461.40","1,470.96","1,456.89","1,460.93"
10/04/2012,"1,451.08","1,463.14","1,451.08","1,461.40"
10/03/2012,"1,446.05","1,454.30","1,441.99","1,450.99"
10/02/2012,"1,444.99","1,451.52","1,439.01","1,445.75"
10/01/2012,"1,440.90","1,457.14","1,440.90","1,444.49"
09/28/2012,"1,447.13","1,447.13","1,435.60","1,440.67"
09/27/2012,"1,433.36","1,450.20","1,433.36","1,447.15"
09/26/2012,"1,441.60","1,441.60","1,430.53","1,433.32"
09/25/2012,"1,456.94","1,463.24","1,441.59","1,441.59"
